t_days,Ca_uM,YAP_nuclear,NFkB_active,STAT6_active,phenotype_inflammatory,phenotype_transitional,phenotype_healing,phenotype_fbgc_prone,fbgc_risk
20.134,0.57504,0.66694,0.04083,0.68517,0.29127,0.11211,0.57954,0.31461,0.28591
20.1347,0.57504,0.66694,0.04083,0.68516,0.29127,0.11211,0.57953,0.31461,0.28591
20.1354,0.57504,0.66694,0.04083,0.68516,0.29127,0.11211,0.57953,0.31461,0.2859
20.1361,0.57504,0.66694,0.04083,0.68515,0.29127,0.11211,0.57953,0.3146,0.2859
20.1368,0.57504,0.66694,0.04083,0.68515,0.29127,0.11211,0.57952,0.3146,0.2859
20.1375,0.57504,0.66694,0.04083,0.68514,0.29127,0.11211,0.57952,0.3146,0.2859
20.1382,0.57504,0.66694,0.04083,0.68514,0.29127,0.11211,0.57951,0.3146,0.2859
20.1389,0.57504,0.66694,0.04083,0.68513,0.29127,0.11211,0.57951,0.3146,0.2859
20.1396,0.57504,0.66694,0.04083,0.68513,0.29127,0.11211,0.57951,0.31459,0.28589
20.1403,0.57504,0.66694,0.04083,0.68512,0.29127,0.11211,0.5795,0.31459,0.28589
20.141,0.57504,0.66694,0.04083,0.68512,0.29127,0.11211,0.5795,0.31459,0.28589
20.1417,0.57504,0.66694,0.04083,0.68511,0.29127,0.11211,0.5795,0.31459,0.28589
20.1424,0.57504,0.66694,0.04083,0.68511,0.29127,0.11211,0.57949,0.31458,0.28589
20.1431,0.57504,0.66694,0.04083,0.6851,0.29127,0.11211,0.57949,0.31458,0.28589
20.1438,0.57504,0.66694,0.04083,0.6851,0.29127,0.11211,0.57949,0.31458,0.28588
20.1444,0.57504,0.66694,0.04083,0.68509,0.29127,0.11211,0.57948,0.31458,0.28588
20.1451,0.57504,0.66694,0.04083,0.68509,0.29127,0.11211,0.57948,0.31457,0.28588
20.1458,0.57504,0.66694,0.04083,0.68508,0.29127,0.11211,0.57947,0.31457,0.28588
20.1465,0.57504,0.66694,0.04083,0.68508,0.29127,0.11211,0.57947,0.31457,0.28588
20.1472,0.57504,0.66694,0.04083,0.68507,0.29127,0.11211,0.57947,0.31457,0.28588
20.1479,0.57504,0.66694,0.04083,0.68507,0.29127,0.11211,0.57946,0.31456,0.28587
20.1486,0.57504,0.66694,0.04083,0.68506,0.29127,0.11211,0.57946,0.31456,0.28587
20.1493,0.57504,0.66694,0.04083,0.68505,0.29127,0.11211,0.57946,0.31456,0.28587
20.15,0.57504,0.66694,0.04083,0.68505,0.29127,0.11211,0.57945,0.31456,0.28587
20.1507,0.57504,0.66694,0.04083,0.68504,0.29127,0.11211,0.57945,0.31456,0.28587
20.1514,0.57504,0.66694,0.04083,0.68504,0.29127,0.11211,0.57945,0.31455,0.28587
20.1521,0.57504,0.66694,0.04082,0.68503,0.29127,0.11211,0.57944,0.31455,0.28586
20.1528,0.57504,0.66694,0.04082,0.68503,0.29127,0.11211,0.57944,0.31455,0.28586
20.1535,0.57504,0.66694,0.04082,0.68502,0.29127,0.11211,0.57943,0.31455,0.28586
20.1542,0.57504,0.66694,0.04082,0.68502,0.29127,0.11211,0.57943,0.31454,0.28586
20.1549,0.57504,0.66694,0.04082,0.68501,0.29127,0.11211,0.57943,0.31454,0.28586
20.1556,0.57504,0.66694,0.04082,0.68501,0.29127,0.11211,0.57942,0.31454,0.28586
20.1562,0.57504,0.66694,0.04082,0.685,0.29127,0.11211,0.57942,0.31454,0.28585
20.1569,0.57504,0.66694,0.04082,0.685,0.29127,0.11211,0.57942,0.31453,0.28585
20.1576,0.57504,0.66694,0.04082,0.68499,0.29127,0.11211,0.57941,0.31453,0.28585
20.1583,0.57504,0.66694,0.04082,0.68499,0.29127,0.11211,0.57941,0.31453,0.28585
20.159,0.57504,0.66694,0.04082,0.68498,0.29127,0.11211,0.57941,0.31453,0.28585
20.1597,0.57504,0.66694,0.04082,0.68498,0.29127,0.11212,0.5794,0.31452,0.28585
20.1604,0.57504,0.66694,0.04082,0.68497,0.29127,0.11212,0.5794,0.31452,0.28584
20.1611,0.57504,0.66694,0.04082,0.68497,0.29127,0.11212,0.57939,0.31452,0.28584
20.1618,0.57504,0.66694,0.04082,0.68496,0.29127,0.11212,0.57939,0.31452,0.28584
20.1625,0.57504,0.66694,0.04082,0.68496,0.29127,0.11212,0.57939,0.31452,0.28584
20.1632,0.57504,0.66694,0.04082,0.68495,0.29127,0.11212,0.57938,0.31451,0.28584
20.1639,0.57504,0.66694,0.04082,0.68495,0.29127,0.11212,0.57938,0.31451,0.28584
20.1646,0.57504,0.66694,0.04082,0.68494,0.29127,0.11212,0.57938,0.31451,0.28583
20.1653,0.57504,0.66694,0.04082,0.68494,0.29127,0.11212,0.57937,0.31451,0.28583
20.166,0.57504,0.66694,0.04082,0.68493,0.29127,0.11212,0.57937,0.3145,0.28583
20.1667,0.57504,0.66694,0.04082,0.68493,0.29127,0.11212,0.57937,0.3145,0.28583
20.1674,0.57504,0.66694,0.04082,0.68492,0.29127,0.11212,0.57936,0.3145,0.28583
20.1681,0.57504,0.66694,0.04082,0.68492,0.29127,0.11212,0.57936,0.3145,0.28583
20.1688,0.57504,0.66694,0.04082,0.68491,0.29127,0.11212,0.57935,0.31449,0.28582
20.1694,0.57504,0.66694,0.04082,0.6849,0.29127,0.11212,0.57935,0.31449,0.28582
20.1701,0.57504,0.66694,0.04082,0.6849,0.29127,0.11212,0.57935,0.31449,0.28582
20.1708,0.57504,0.66694,0.04082,0.68489,0.29127,0.11212,0.57934,0.31449,0.28582
20.1715,0.57504,0.66694,0.04082,0.68489,0.29127,0.11212,0.57934,0.31448,0.28582
20.1722,0.57504,0.66694,0.04082,0.68488,0.29127,0.11212,0.57934,0.31448,0.28581
20.1729,0.57504,0.66694,0.04082,0.68488,0.29127,0.11212,0.57933,0.31448,0.28581
20.1736,0.57504,0.66694,0.04082,0.68487,0.29127,0.11212,0.57933,0.31448,0.28581
20.1743,0.57504,0.66694,0.04082,0.68487,0.29127,0.11212,0.57933,0.31447,0.28581
20.175,0.57504,0.66694,0.04082,0.68486,0.29127,0.11212,0.57932,0.31447,0.28581
20.1757,0.57504,0.66694,0.04082,0.68486,0.29127,0.11212,0.57932,0.31447,0.28581
20.1764,0.57504,0.66694,0.04082,0.68485,0.29127,0.11212,0.57931,0.31447,0.2858
20.1771,0.57504,0.66694,0.04082,0.68485,0.29127,0.11212,0.57931,0.31447,0.2858
20.1778,0.57504,0.66694,0.04082,0.68484,0.29127,0.11212,0.57931,0.31446,0.2858
20.1785,0.57504,0.66694,0.04082,0.68484,0.29127,0.11212,0.5793,0.31446,0.2858
20.1792,0.57504,0.66694,0.04082,0.68483,0.29127,0.11212,0.5793,0.31446,0.2858
20.1799,0.57504,0.66694,0.04082,0.68483,0.29127,0.11212,0.5793,0.31446,0.2858
20.1806,0.57504,0.66694,0.04082,0.68482,0.29127,0.11212,0.57929,0.31445,0.28579
20.1812,0.57504,0.66694,0.04082,0.68482,0.29127,0.11212,0.57929,0.31445,0.28579
20.1819,0.57504,0.66694,0.04082,0.68481,0.29127,0.11212,0.57929,0.31445,0.28579
20.1826,0.57504,0.66694,0.04082,0.68481,0.29127,0.11212,0.57928,0.31445,0.28579
20.1833,0.57504,0.66694,0.04082,0.6848,0.29127,0.11212,0.57928,0.31444,0.28579
20.184,0.57504,0.66694,0.04082,0.6848,0.29127,0.11212,0.57928,0.31444,0.28579
20.1847,0.57504,0.66694,0.04082,0.68479,0.29127,0.11212,0.57927,0.31444,0.28578
20.1854,0.57504,0.66694,0.04082,0.68479,0.29127,0.11212,0.57927,0.31444,0.28578
20.1861,0.57504,0.66694,0.04082,0.68478,0.29127,0.11212,0.57926,0.31443,0.28578
20.1868,0.57504,0.66694,0.04082,0.68478,0.29127,0.11212,0.57926,0.31443,0.28578
20.1875,0.57504,0.66694,0.04082,0.68477,0.29127,0.11212,0.57926,0.31443,0.28578
20.1882,0.57504,0.66694,0.04082,0.68476,0.29127,0.11213,0.57925,0.31443,0.28578
20.1889,0.57504,0.66694,0.04082,0.68476,0.29127,0.11213,0.57925,0.31443,0.28577
20.1896,0.57504,0.66694,0.04082,0.68475,0.29127,0.11213,0.57925,0.31442,0.28577
20.1903,0.57504,0.66694,0.04082,0.68475,0.29127,0.11213,0.57924,0.31442,0.28577
20.191,0.57504,0.66694,0.04082,0.68474,0.29127,0.11213,0.57924,0.31442,0.28577
20.1917,0.57504,0.66694,0.04082,0.68474,0.29127,0.11213,0.57924,0.31442,0.28577
20.1924,0.57504,0.66694,0.04082,0.68473,0.29127,0.11213,0.57923,0.31441,0.28577
20.1931,0.57504,0.66694,0.04082,0.68473,0.29127,0.11213,0.57923,0.31441,0.28576
20.1938,0.57504,0.66694,0.04082,0.68472,0.29127,0.11213,0.57922,0.31441,0.28576
20.1944,0.57504,0.66694,0.04082,0.68472,0.29127,0.11213,0.57922,0.31441,0.28576
20.1951,0.57504,0.66694,0.04082,0.68471,0.29127,0.11213,0.57922,0.3144,0.28576
20.1958,0.57504,0.66694,0.04082,0.68471,0.29127,0.11213,0.57921,0.3144,0.28576
20.1965,0.57504,0.66694,0.04082,0.6847,0.29127,0.11213,0.57921,0.3144,0.28576
20.1972,0.57504,0.66694,0.04082,0.6847,0.29127,0.11213,0.57921,0.3144,0.28575
20.1979,0.57504,0.66694,0.04082,0.68469,0.29127,0.11213,0.5792,0.31439,0.28575
20.1986,0.57504,0.66694,0.04082,0.68469,0.29127,0.11213,0.5792,0.31439,0.28575
20.1993,0.57504,0.66694,0.04082,0.68468,0.29127,0.11213,0.5792,0.31439,0.28575
20.2,0.57504,0.66694,0.04082,0.68468,0.29127,0.11213,0.57919,0.31439,0.28575
20.2007,0.57504,0.66694,0.04082,0.68467,0.29127,0.11213,0.57919,0.31438,0.28575
20.2014,0.57504,0.66694,0.04082,0.68467,0.29127,0.11213,0.57918,0.31438,0.28574
20.2021,0.57504,0.66694,0.04082,0.68466,0.29127,0.11213,0.57918,0.31438,0.28574
20.2028,0.57504,0.66694,0.04082,0.68466,0.29127,0.11213,0.57918,0.31438,0.28574
20.2035,0.57504,0.66694,0.04082,0.68465,0.29127,0.11213,0.57917,0.31438,0.28574
20.2042,0.57504,0.66694,0.04082,0.68465,0.29127,0.11213,0.57917,0.31437,0.28574
20.2049,0.57504,0.66694,0.04082,0.68464,0.29127,0.11213,0.57917,0.31437,0.28574
20.2056,0.57504,0.66694,0.04082,0.68463,0.29127,0.11213,0.57916,0.31437,0.28573
20.2062,0.57504,0.66694,0.04082,0.68463,0.29127,0.11213,0.57916,0.31437,0.28573
20.2069,0.57504,0.66694,0.04082,0.68462,0.29127,0.11213,0.57915,0.31436,0.28573
20.2076,0.57504,0.66694,0.04082,0.68462,0.29127,0.11213,0.57915,0.31436,0.28573
20.2083,0.57504,0.66694,0.04082,0.68461,0.29127,0.11213,0.57915,0.31436,0.28573
20.209,0.57504,0.66694,0.04082,0.68461,0.29127,0.11213,0.57914,0.31436,0.28573
20.2097,0.57504,0.66694,0.04082,0.6846,0.29127,0.11213,0.57914,0.31435,0.28572
20.2104,0.57504,0.66694,0.04082,0.6846,0.29127,0.11213,0.57914,0.31435,0.28572
20.2111,0.57504,0.66694,0.04082,0.68459,0.29127,0.11213,0.57913,0.31435,0.28572
20.2118,0.57504,0.66694,0.04082,0.68459,0.29127,0.11213,0.57913,0.31435,0.28572
20.2125,0.57504,0.66694,0.04082,0.68458,0.29127,0.11213,0.57913,0.31434,0.28572
20.2132,0.57504,0.66694,0.04082,0.68458,0.29127,0.11213,0.57912,0.31434,0.28572
20.2139,0.57504,0.66694,0.04082,0.68457,0.29127,0.11213,0.57912,0.31434,0.28571
20.2146,0.57504,0.66694,0.04082,0.68457,0.29127,0.11213,0.57911,0.31434,0.28571
20.2153,0.57504,0.66694,0.04082,0.68456,0.29127,0.11213,0.57911,0.31433,0.28571
20.216,0.57504,0.66694,0.04082,0.68456,0.29127,0.11214,0.57911,0.31433,0.28571
20.2167,0.57504,0.66694,0.04082,0.68455,0.29127,0.11214,0.5791,0.31433,0.28571
20.2174,0.57504,0.66694,0.04082,0.68455,0.29127,0.11214,0.5791,0.31433,0.28571
20.2181,0.57504,0.66694,0.04082,0.68454,0.29127,0.11214,0.5791,0.31433,0.2857
20.2188,0.57504,0.66694,0.04082,0.68454,0.29127,0.11214,0.57909,0.31432,0.2857
20.2194,0.57504,0.66694,0.04082,0.68453,0.29127,0.11214,0.57909,0.31432,0.2857
20.2201,0.57504,0.66694,0.04082,0.68453,0.29127,0.11214,0.57909,0.31432,0.2857
20.2208,0.57504,0.66694,0.04082,0.68452,0.29127,0.11214,0.57908,0.31432,0.2857
20.2215,0.57504,0.66694,0.04082,0.68451,0.29127,0.11214,0.57908,0.31431,0.2857
20.2222,0.57504,0.66694,0.04082,0.68451,0.29127,0.11214,0.57907,0.31431,0.28569
20.2229,0.57504,0.66694,0.04082,0.6845,0.29127,0.11214,0.57907,0.31431,0.28569
20.2236,0.57504,0.66694,0.04082,0.6845,0.29127,0.11214,0.57907,0.31431,0.28569
20.2243,0.57504,0.66694,0.04082,0.68449,0.29127,0.11214,0.57906,0.3143,0.28569
20.225,0.57504,0.66694,0.04082,0.68449,0.29127,0.11214,0.57906,0.3143,0.28569
20.2257,0.57504,0.66694,0.04082,0.68448,0.29127,0.11214,0.57906,0.3143,0.28569
20.2264,0.57504,0.66694,0.04082,0.68448,0.29127,0.11214,0.57905,0.3143,0.28568
20.2271,0.57504,0.66694,0.04082,0.68447,0.29127,0.11214,0.57905,0.31429,0.28568
20.2278,0.57504,0.66694,0.04082,0.68447,0.29127,0.11214,0.57905,0.31429,0.28568
20.2285,0.57504,0.66694,0.04082,0.68446,0.29127,0.11214,0.57904,0.31429,0.28568
20.2292,0.57504,0.66694,0.04082,0.68446,0.29127,0.11214,0.57904,0.31429,0.28568
20.2299,0.57504,0.66694,0.04082,0.68445,0.29127,0.11214,0.57903,0.31428,0.28568
20.2306,0.57504,0.66694,0.04082,0.68445,0.29127,0.11214,0.57903,0.31428,0.28567
20.2312,0.57504,0.66694,0.04082,0.68444,0.29127,0.11214,0.57903,0.31428,0.28567
20.2319,0.57504,0.66694,0.04082,0.68444,0.29127,0.11214,0.57902,0.31428,0.28567
20.2326,0.57504,0.66694,0.04082,0.68443,0.29127,0.11214,0.57902,0.31428,0.28567
20.2333,0.57504,0.66694,0.04082,0.68443,0.29127,0.11214,0.57902,0.31427,0.28567
20.234,0.57504,0.66694,0.04082,0.68442,0.29127,0.11214,0.57901,0.31427,0.28567
20.2347,0.57504,0.66694,0.04082,0.68442,0.29127,0.11214,0.57901,0.31427,0.28566
20.2354,0.57504,0.66694,0.04082,0.68441,0.29127,0.11214,0.57901,0.31427,0.28566
20.2361,0.57504,0.66694,0.04082,0.68441,0.29127,0.11214,0.579,0.31426,0.28566
20.2368,0.57504,0.66694,0.04082,0.6844,0.29127,0.11214,0.579,0.31426,0.28566
20.2375,0.57504,0.66694,0.04082,0.6844,0.29127,0.11214,0.57899,0.31426,0.28566
20.2382,0.57504,0.66694,0.04082,0.68439,0.29127,0.11214,0.57899,0.31426,0.28566
20.2389,0.57504,0.66694,0.04082,0.68438,0.29127,0.11214,0.57899,0.31425,0.28566
20.2396,0.57504,0.66694,0.04082,0.68438,0.29127,0.11214,0.57898,0.31425,0.28565
20.2403,0.57504,0.66694,0.04082,0.68437,0.29127,0.11214,0.57898,0.31425,0.28565
20.241,0.57504,0.66694,0.04082,0.68437,0.29127,0.11214,0.57898,0.31425,0.28565
20.2417,0.57504,0.66694,0.04082,0.68436,0.29127,0.11214,0.57897,0.31424,0.28565
20.2424,0.57504,0.66694,0.04082,0.68436,0.29127,0.11214,0.57897,0.31424,0.28565
20.2431,0.57504,0.66694,0.04082,0.68435,0.29127,0.11215,0.57897,0.31424,0.28565
20.2438,0.57504,0.66694,0.04082,0.68435,0.29127,0.11215,0.57896,0.31424,0.28564
20.2444,0.57504,0.66694,0.04082,0.68434,0.29127,0.11215,0.57896,0.31424,0.28564
20.2451,0.57504,0.66694,0.04082,0.68434,0.29127,0.11215,0.57895,0.31423,0.28564
20.2458,0.57504,0.66694,0.04082,0.68433,0.29127,0.11215,0.57895,0.31423,0.28564
20.2465,0.57504,0.66694,0.04082,0.68433,0.29127,0.11215,0.57895,0.31423,0.28564
20.2472,0.57504,0.66694,0.04082,0.68432,0.29127,0.11215,0.57894,0.31423,0.28564
20.2479,0.57504,0.66694,0.04082,0.68432,0.29127,0.11215,0.57894,0.31422,0.28563
20.2486,0.57504,0.66694,0.04082,0.68431,0.29127,0.11215,0.57894,0.31422,0.28563
20.2493,0.57504,0.66694,0.04082,0.68431,0.29127,0.11215,0.57893,0.31422,0.28563
20.25,0.57504,0.66694,0.04082,0.6843,0.29127,0.11215,0.57893,0.31422,0.28563
20.2507,0.57504,0.66694,0.04082,0.6843,0.29127,0.11215,0.57893,0.31421,0.28563
20.2514,0.57504,0.66694,0.04082,0.68429,0.29127,0.11215,0.57892,0.31421,0.28563
20.2521,0.57504,0.66694,0.04082,0.68429,0.29127,0.11215,0.57892,0.31421,0.28562
20.2528,0.57504,0.66694,0.04082,0.68428,0.29127,0.11215,0.57891,0.31421,0.28562
20.2535,0.57504,0.66694,0.04082,0.68428,0.29127,0.11215,0.57891,0.3142,0.28562
20.2542,0.57504,0.66694,0.04082,0.68427,0.29127,0.11215,0.57891,0.3142,0.28562
20.2549,0.57504,0.66694,0.04082,0.68427,0.29127,0.11215,0.5789,0.3142,0.28562
20.2556,0.57504,0.66694,0.04082,0.68426,0.29127,0.11215,0.5789,0.3142,0.28562
20.2562,0.57504,0.66694,0.04082,0.68425,0.29127,0.11215,0.5789,0.31419,0.28561
20.2569,0.57504,0.66694,0.04082,0.68425,0.29127,0.11215,0.57889,0.31419,0.28561
20.2576,0.57504,0.66694,0.04082,0.68424,0.29127,0.11215,0.57889,0.31419,0.28561
20.2583,0.57504,0.66694,0.04082,0.68424,0.29127,0.11215,0.57889,0.31419,0.28561
20.259,0.57504,0.66694,0.04082,0.68423,0.29127,0.11215,0.57888,0.31419,0.28561
20.2597,0.57504,0.66694,0.04082,0.68423,0.29127,0.11215,0.57888,0.31418,0.28561
20.2604,0.57504,0.66694,0.04082,0.68422,0.29127,0.11215,0.57887,0.31418,0.2856
20.2611,0.57504,0.66694,0.04082,0.68422,0.29127,0.11215,0.57887,0.31418,0.2856
20.2618,0.57504,0.66694,0.04082,0.68421,0.29127,0.11215,0.57887,0.31418,0.2856
20.2625,0.57504,0.66694,0.04082,0.68421,0.29127,0.11215,0.57886,0.31417,0.2856
20.2632,0.57504,0.66694,0.04082,0.6842,0.29127,0.11215,0.57886,0.31417,0.2856
20.2639,0.57504,0.66694,0.04082,0.6842,0.29127,0.11215,0.57886,0.31417,0.2856
20.2646,0.57504,0.66694,0.04082,0.68419,0.29127,0.11215,0.57885,0.31417,0.28559
20.2653,0.57504,0.66694,0.04082,0.68419,0.29127,0.11215,0.57885,0.31416,0.28559
20.266,0.57504,0.66694,0.04082,0.68418,0.29127,0.11215,0.57885,0.31416,0.28559
20.2667,0.57504,0.66694,0.04082,0.68418,0.29127,0.11215,0.57884,0.31416,0.28559
20.2674,0.57504,0.66694,0.04082,0.68417,0.29127,0.11215,0.57884,0.31416,0.28559
20.2681,0.57504,0.66694,0.04082,0.68417,0.29127,0.11215,0.57883,0.31415,0.28559
20.2688,0.57504,0.66694,0.04082,0.68416,0.29127,0.11215,0.57883,0.31415,0.28558
20.2694,0.57504,0.66694,0.04082,0.68416,0.29127,0.11215,0.57883,0.31415,0.28558
20.2701,0.57504,0.66694,0.04082,0.68415,0.29127,0.11215,0.57882,0.31415,0.28558
20.2708,0.57504,0.66694,0.04082,0.68415,0.29127,0.11216,0.57882,0.31414,0.28558
20.2715,0.57504,0.66694,0.04082,0.68414,0.29127,0.11216,0.57882,0.31414,0.28558
20.2722,0.57504,0.66694,0.04082,0.68414,0.29127,0.11216,0.57881,0.31414,0.28558
20.2729,0.57504,0.66694,0.04082,0.68413,0.29127,0.11216,0.57881,0.31414,0.28558
20.2736,0.57504,0.66694,0.04082,0.68412,0.29127,0.11216,0.57881,0.31414,0.28557
20.2743,0.57504,0.66694,0.04082,0.68412,0.29127,0.11216,0.5788,0.31413,0.28557
20.275,0.57504,0.66694,0.04082,0.68411,0.29127,0.11216,0.5788,0.31413,0.28557
20.2757,0.57504,0.66694,0.04082,0.68411,0.29127,0.11216,0.57879,0.31413,0.28557
20.2764,0.57504,0.66694,0.04082,0.6841,0.29127,0.11216,0.57879,0.31413,0.28557
20.2771,0.57504,0.66694,0.04082,0.6841,0.29127,0.11216,0.57879,0.31412,0.28557
20.2778,0.57504,0.66694,0.04082,0.68409,0.29127,0.11216,0.57878,0.31412,0.28556
20.2785,0.57504,0.66694,0.04082,0.68409,0.29127,0.11216,0.57878,0.31412,0.28556
20.2792,0.57504,0.66694,0.04082,0.68408,0.29127,0.11216,0.57878,0.31412,0.28556
20.2799,0.57504,0.66694,0.04082,0.68408,0.29127,0.11216,0.57877,0.31411,0.28556
20.2806,0.57504,0.66694,0.04082,0.68407,0.29127,0.11216,0.57877,0.31411,0.28556
20.2812,0.57504,0.66694,0.04082,0.68407,0.29127,0.11216,0.57877,0.31411,0.28556
20.2819,0.57504,0.66694,0.04082,0.68406,0.29127,0.11216,0.57876,0.31411,0.28555
20.2826,0.57504,0.66694,0.04082,0.68406,0.29127,0.11216,0.57876,0.3141,0.28555
20.2833,0.57504,0.66694,0.04082,0.68405,0.29127,0.11216,0.57875,0.3141,0.28555
20.284,0.57504,0.66694,0.04082,0.68405,0.29127,0.11216,0.57875,0.3141,0.28555
20.2847,0.57504,0.66694,0.04082,0.68404,0.29127,0.11216,0.57875,0.3141,0.28555
20.2854,0.57504,0.66694,0.04082,0.68404,0.29127,0.11216,0.57874,0.31409,0.28555
20.2861,0.57504,0.66694,0.04082,0.68403,0.29127,0.11216,0.57874,0.31409,0.28554
20.2868,0.57504,0.66694,0.04082,0.68403,0.29127,0.11216,0.57874,0.31409,0.28554
20.2875,0.57504,0.66694,0.04082,0.68402,0.29127,0.11216,0.57873,0.31409,0.28554
20.2882,0.57504,0.66694,0.04082,0.68402,0.29127,0.11216,0.57873,0.31409,0.28554
20.2889,0.57504,0.66694,0.04082,0.68401,0.29127,0.11216,0.57873,0.31408,0.28554
20.2896,0.57504,0.66694,0.04082,0.68401,0.29127,0.11216,0.57872,0.31408,0.28554
20.2903,0.57504,0.66694,0.04082,0.684,0.29127,0.11216,0.57872,0.31408,0.28553
20.291,0.57504,0.66694,0.04082,0.68399,0.29127,0.11216,0.57871,0.31408,0.28553
20.2917,0.57504,0.66694,0.04082,0.68399,0.29127,0.11216,0.57871,0.31407,0.28553
20.2924,0.57504,0.66694,0.04082,0.68398,0.29127,0.11216,0.57871,0.31407,0.28553
20.2931,0.57504,0.66694,0.04082,0.68398,0.29127,0.11216,0.5787,0.31407,0.28553
20.2938,0.57504,0.66694,0.04082,0.68397,0.29127,0.11216,0.5787,0.31407,0.28553
20.2944,0.57504,0.66694,0.04082,0.68397,0.29127,0.11216,0.5787,0.31406,0.28553
20.2951,0.57504,0.66694,0.04082,0.68396,0.29127,0.11216,0.57869,0.31406,0.28552
20.2958,0.57504,0.66694,0.04082,0.68396,0.29127,0.11216,0.57869,0.31406,0.28552
20.2965,0.57504,0.66694,0.04082,0.68395,0.29127,0.11216,0.57869,0.31406,0.28552
20.2972,0.57504,0.66694,0.04082,0.68395,0.29127,0.11216,0.57868,0.31405,0.28552
20.2979,0.57504,0.66694,0.04082,0.68394,0.29127,0.11216,0.57868,0.31405,0.28552
20.2986,0.57504,0.66694,0.04082,0.68394,0.29127,0.11216,0.57867,0.31405,0.28552
20.2993,0.57504,0.66694,0.04082,0.68393,0.29127,0.11217,0.57867,0.31405,0.28551
20.3,0.57504,0.66694,0.04082,0.68393,0.29127,0.11217,0.57867,0.31404,0.28551
20.3007,0.57504,0.66694,0.04082,0.68392,0.29127,0.11217,0.57866,0.31404,0.28551
20.3014,0.57504,0.66694,0.04082,0.68392,0.29127,0.11217,0.57866,0.31404,0.28551
20.3021,0.57504,0.66694,0.04082,0.68391,0.29127,0.11217,0.57866,0.31404,0.28551
20.3028,0.57504,0.66694,0.04082,0.68391,0.29127,0.11217,0.57865,0.31404,0.28551
20.3035,0.57504,0.66694,0.04082,0.6839,0.29127,0.11217,0.57865,0.31403,0.2855
20.3042,0.57504,0.66694,0.04082,0.6839,0.29127,0.11217,0.57864,0.31403,0.2855
20.3049,0.57504,0.66694,0.04082,0.68389,0.29127,0.11217,0.57864,0.31403,0.2855
20.3056,0.57504,0.66694,0.04082,0.68389,0.29127,0.11217,0.57864,0.31403,0.2855
20.3062,0.57504,0.66694,0.04082,0.68388,0.29127,0.11217,0.57863,0.31402,0.2855
20.3069,0.57504,0.66694,0.04082,0.68387,0.29127,0.11217,0.57863,0.31402,0.2855
20.3076,0.57504,0.66694,0.04082,0.68387,0.29127,0.11217,0.57863,0.31402,0.28549
20.3083,0.57504,0.66694,0.04082,0.68386,0.29127,0.11217,0.57862,0.31402,0.28549
20.309,0.57504,0.66694,0.04082,0.68386,0.29127,0.11217,0.57862,0.31401,0.28549
20.3097,0.57504,0.66694,0.04082,0.68385,0.29127,0.11217,0.57862,0.31401,0.28549
20.3104,0.57504,0.66694,0.04082,0.68385,0.29127,0.11217,0.57861,0.31401,0.28549
20.3111,0.57504,0.66694,0.04082,0.68384,0.29127,0.11217,0.57861,0.31401,0.28549
20.3118,0.57504,0.66694,0.04082,0.68384,0.29127,0.11217,0.5786,0.314,0.28549
20.3125,0.57504,0.66694,0.04082,0.68383,0.29127,0.11217,0.5786,0.314,0.28548
20.3132,0.57504,0.66694,0.04082,0.68383,0.29127,0.11217,0.5786,0.314,0.28548
20.3139,0.57504,0.66694,0.04082,0.68382,0.29127,0.11217,0.57859,0.314,0.28548
20.3146,0.57504,0.66694,0.04082,0.68382,0.29127,0.11217,0.57859,0.31399,0.28548
20.3153,0.57504,0.66694,0.04082,0.68381,0.29127,0.11217,0.57859,0.31399,0.28548
20.316,0.57504,0.66694,0.04082,0.68381,0.29127,0.11217,0.57858,0.31399,0.28548
20.3167,0.57504,0.66694,0.04082,0.6838,0.29127,0.11217,0.57858,0.31399,0.28547
20.3174,0.57504,0.66694,0.04082,0.6838,0.29127,0.11217,0.57858,0.31399,0.28547
20.3181,0.57504,0.66694,0.04082,0.68379,0.29127,0.11217,0.57857,0.31398,0.28547
20.3188,0.57504,0.66694,0.04082,0.68379,0.29127,0.11217,0.57857,0.31398,0.28547
20.3194,0.57504,0.66694,0.04082,0.68378,0.29127,0.11217,0.57856,0.31398,0.28547
20.3201,0.57504,0.66694,0.04082,0.68378,0.29127,0.11217,0.57856,0.31398,0.28547
20.3208,0.57504,0.66694,0.04082,0.68377,0.29127,0.11217,0.57856,0.31397,0.28546
20.3215,0.57504,0.66694,0.04082,0.68377,0.29127,0.11217,0.57855,0.31397,0.28546
20.3222,0.57504,0.66694,0.04082,0.68376,0.29127,0.11217,0.57855,0.31397,0.28546
20.3229,0.57504,0.66694,0.04082,0.68375,0.29127,0.11217,0.57855,0.31397,0.28546
20.3236,0.57504,0.66694,0.04082,0.68375,0.29127,0.11217,0.57854,0.31396,0.28546
20.3243,0.57504,0.66694,0.04082,0.68374,0.29127,0.11217,0.57854,0.31396,0.28546
20.325,0.57504,0.66694,0.04082,0.68374,0.29127,0.11217,0.57854,0.31396,0.28546
20.3257,0.57504,0.66694,0.04082,0.68373,0.29127,0.11217,0.57853,0.31396,0.28545
20.3264,0.57504,0.66694,0.04082,0.68373,0.29127,0.11218,0.57853,0.31395,0.28545
20.3271,0.57504,0.66694,0.04082,0.68372,0.29127,0.11218,0.57852,0.31395,0.28545
