t_days,Ca_uM,YAP_nuclear,NFkB,STAT6,inflam,transit,healing,fbgc_prone,fbgc_risk
26.9257,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19093
26.9264,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19088
26.9271,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19083
26.9278,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19078
26.9285,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19073
26.9292,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19068
26.9299,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19062
26.9306,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19057
26.9312,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19052
26.9319,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19047
26.9326,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19042
26.9333,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19037
26.934,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19031
26.9347,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19026
26.9354,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19021
26.9361,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19016
26.9368,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19011
26.9375,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19006
26.9382,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.19001
26.9389,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18995
26.9396,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1899
26.9403,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18985
26.941,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1898
26.9417,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18975
26.9424,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1897
26.9431,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18965
26.9438,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18959
26.9444,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18954
26.9451,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18949
26.9458,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18944
26.9465,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18939
26.9472,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18934
26.9479,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18928
26.9486,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18923
26.9493,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18918
26.95,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18913
26.9507,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18908
26.9514,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18903
26.9521,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18898
26.9528,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18892
26.9535,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18887
26.9542,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18882
26.9549,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18877
26.9556,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18872
26.9562,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18867
26.9569,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18862
26.9576,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18856
26.9583,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18851
26.959,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18846
26.9597,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18841
26.9604,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18836
26.9611,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18831
26.9618,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18825
26.9625,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1882
26.9632,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18815
26.9639,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1881
26.9646,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18805
26.9653,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.188
26.966,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18795
26.9667,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18789
26.9674,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18784
26.9681,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18779
26.9688,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18774
26.9694,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18769
26.9701,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18764
26.9708,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18758
26.9715,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18753
26.9722,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18748
26.9729,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18743
26.9736,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18738
26.9743,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18733
26.975,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18728
26.9757,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18722
26.9764,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18717
26.9771,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18712
26.9778,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18707
26.9785,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18702
26.9792,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18697
26.9799,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18692
26.9806,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18686
26.9812,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18681
26.9819,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18676
26.9826,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18671
26.9833,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18666
26.984,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18661
26.9847,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18655
26.9854,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1865
26.9861,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18645
26.9868,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1864
26.9875,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18635
26.9882,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1863
26.9889,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18625
26.9896,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18619
26.9903,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18614
26.991,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18609
26.9917,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18604
26.9924,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18599
26.9931,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18594
26.9938,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18589
26.9944,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18583
26.9951,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18578
26.9958,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18573
26.9965,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18568
26.9972,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18563
26.9979,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18558
26.9986,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18552
26.9993,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18547
27.0,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18542
27.0007,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18537
27.0014,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18532
27.0021,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18527
27.0028,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18522
27.0035,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18516
27.0042,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18511
27.0049,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18506
27.0056,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18501
27.0062,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18496
27.0069,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18491
27.0076,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18486
27.0083,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1848
27.009,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18475
27.0097,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1847
27.0104,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18465
27.0111,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1846
27.0118,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18455
27.0125,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18449
27.0132,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18444
27.0139,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18439
27.0146,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18434
27.0153,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18429
27.016,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18424
27.0167,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18419
27.0174,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18413
27.0181,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18408
27.0188,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18403
27.0194,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18398
27.0201,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18393
27.0208,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18388
27.0215,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18382
27.0222,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18377
27.0229,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18372
27.0236,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18367
27.0243,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18362
27.025,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18357
27.0257,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18352
27.0264,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18346
27.0271,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18341
27.0278,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18336
27.0285,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18331
27.0292,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18326
27.0299,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18321
27.0306,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18316
27.0312,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1831
27.0319,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18305
27.0326,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.183
27.0333,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18295
27.034,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1829
27.0347,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18285
27.0354,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18279
27.0361,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18274
27.0368,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18269
27.0375,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18264
27.0382,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18259
27.0389,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18254
27.0396,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18249
27.0403,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18243
27.041,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18238
27.0417,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18233
27.0424,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18228
27.0431,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18223
27.0438,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18218
27.0444,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18213
27.0451,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18207
27.0458,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18202
27.0465,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18197
27.0472,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18192
27.0479,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18187
27.0486,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18182
27.0493,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18176
27.05,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18171
27.0507,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18166
27.0514,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18161
27.0521,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18156
27.0528,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18151
27.0535,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18146
27.0542,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1814
27.0549,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18135
27.0556,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1813
27.0562,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18125
27.0569,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1812
27.0576,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18115
27.0583,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1811
27.059,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18104
27.0597,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18099
27.0604,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18094
27.0611,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18089
27.0618,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18084
27.0625,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18079
27.0632,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18073
27.0639,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18068
27.0646,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18063
27.0653,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18058
27.066,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18053
27.0667,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18048
27.0674,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18043
27.0681,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18037
27.0688,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18032
27.0694,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18027
27.0701,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18022
27.0708,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18017
27.0715,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18012
27.0722,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18007
27.0729,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.18001
27.0736,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17996
27.0743,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17991
27.075,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17986
27.0757,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17981
27.0764,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17976
27.0771,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1797
27.0778,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17965
27.0785,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1796
27.0792,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17955
27.0799,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1795
27.0806,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17945
27.0812,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1794
27.0819,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17934
27.0826,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17929
27.0833,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17924
27.084,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17919
27.0847,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17914
27.0854,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17909
27.0861,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17903
27.0868,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17898
27.0875,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17893
27.0882,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17888
27.0889,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17883
27.0896,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17878
27.0903,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17873
27.091,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17867
27.0917,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17862
27.0924,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17857
27.0931,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17852
27.0938,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17847
27.0944,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17842
27.0951,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17837
27.0958,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17831
27.0965,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17826
27.0972,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17821
27.0979,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17816
27.0986,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17811
27.0993,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17806
27.1,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.178
27.1007,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17795
27.1014,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1779
27.1021,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17785
27.1028,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1778
27.1035,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17775
27.1042,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.1777
27.1049,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17764
27.1056,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17759
27.1062,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17754
27.1069,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17749
27.1076,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17744
27.1083,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17739
27.109,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17734
27.1097,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17728
27.1104,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17723
27.1111,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17718
27.1118,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17713
27.1125,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17708
27.1132,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17703
27.1139,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17697
27.1146,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17692
27.1153,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17687
27.116,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17682
27.1167,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17677
27.1174,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17672
27.1181,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17667
27.1188,0.51215,0.65786,0.03542,0.66095,0.2844,0.09895,0.63197,0.54103,0.17661
